RMSE,RRMSE,MAE,ME,WIA,Pbias
1.5197717735066163,0.023540272666825943,1.453189136397653,0.921706777571664,0.9813801439178107,1.7604828651925286
860.770590525575,0.06347709671779762,742.3989143719633,0.8469370351530986,0.9483516306288529,-2.5410167487144495
