1904.4021592442643, 25.999999999999996
1912.7125506072873, 24.74461538461538
1922.5580296896085, 23.489230769230765
1932.199055330634, 23.046153846153842
1938.9925775978406, 22.787692307692303
1946.163967611336, 19.206153846153843
1955.6079622132254, 19.981538461538456
1959.1174089068825, 20.018461538461537
1965.0364372469635, 19.907692307692304
1967.2098515519567, 18.836923076923075
1968.2908232118757, 17.987692307692306
1970.9412955465586, 19.02153846153846
1973.120782726046, 18.28307692307692
1974.8582995951417, 17.359999999999996
1978.8063427800269, 17.396923076923073
1981.258434547908, 19.57538461538461
1982.1363022941969, 19.612307692307688
1983.201754385965, 17.91384615384615
1986.0499325236167, 17.766153846153845
1988.9048582995952, 17.987692307692306
1987.138326585695, 17.32307692307692
1983.8448043184885, 17.101538461538457
