1904.850931577514, 24.003364252415054
1912.5694878326203, 22.097274955543806
1922.4908284071066, 20.560452411848576
1932.2255330738053, 19.501433812338796
1939.0846029381137, 17.778536069591965
1945.8475513048493, 14.58497941397927
1955.0872302590474, 15.952067413210298
1958.9585235737973, 15.182855128882908
1965.2624917896221, 14.96690216433572
1966.7107223530543, 13.791496451514714
1967.7071818778936, 15.703993848224153
1970.6685250156197, 14.3458771887666
1973.0771695423014, 14.531471780330337
1975.014017718396, 14.165248874577465
1978.945386969129, 14.31519841079124
1980.710017462072, 14.647378286153698
1981.5454734784769, 14.096522003812819
1983.1282741385112, 14.98003876900402
1984.368241457202, 13.951538744973645
1986.633504750004, 15.276733791512472
1987.6555966741962, 14.248073564986141
