CheckpointID,SimulationID,Experiment,Nitrogen,Residue,Zone,Clock.Today,Plotid,year,FOM.c,TON,soc,Total_surfaceCArbon,surface_organic_matter,Soil_Respiration,Deeplayer_soil_Carbon,Toplayer_soil_Carbon,n20,N20D20cm,SOC_0_15CM,SOC_1_2,soccx,SOCD40CM,RespD20cm,RespD40cm,DUL(1),DUL(2),DUL(3),DUL(4),DUL(5),DUL(6),DUL(7),DUL(8),DUL(9),DUL(10),PAW(1),PAW(2),PAW(3),PAW(4),PAW(5),PAW(6),PAW(7),PAW(8),PAW(9),PAW(10),Top_respiration,whole_respiration,RootBiomass,deepC,deepC8,deepC9,deepC10,lai,carbo,tmp1,tmp2,tmp,top_carbon_mineralization,layer2_mineralization,top_mineralized_N,SOC1,org_c,microbial_carbon,FOM_C_kg,rain,SurfaceOrganicMatter_Carbon,SurfaceOrganicMatter_Nitrogen,source_table
1,2,Experiment,247,0.1,Field,1908-01-01 00:00:00,yield,1908,731.6584964258786,0.0,234.0887026949181,1360.9407621680268,3402.351905420065,0.4233959865453913,83.34235580396296,109.1783951346822,0.002447336904030113,0.002438696680039964,52.90152108039448,39.5325677221079,92.43408880250237,0.0,0.03477839003497672,0.03477839003497672,0.399,0.41570484933804636,0.3953684065319694,0.3653079626137541,0.24042096827845913,0.2440501364606626,0.23055129940855001,0.2135771450801856,0.21862098736470362,0.2333355521195746,0.25,0.2667048493380464,0.24636840653196942,0.1893079626137541,0.019420968278459128,0.02305013646066259,0.03755129940855001,0.06157714508018561,0.10262098736470361,0.1173355521195746,0.03477839003497672,0.4185494391505461,0.0,14554.518233547386,11649.14662722661,7753.206354628567,7725.226626351737,0.8709352273404163,52.90152108039448,1.6084682367578016,3.2783502022626854,4.886818439020487,0.6512857027110384,4.400676678299243e-05,57.636064617165495,52.90152108039448,52.90152108039448,1.4295587163264938,269.19810643605723,0.0,1360.9407621680268,29.175539878392826,carbon
1,2,Experiment,247,0.1,Field,1909-01-01 00:00:00,yield,1909,817.802960978496,0.0,234.4514476638561,1386.3084656605374,3465.7711641513433,0.41316847157713177,83.42777539827186,109.38727957953067,9.403953486128483e-06,1.4965105124714156e-06,53.14836824778692,39.48478497948514,92.63315322727206,0.0,0.029206405738209214,0.029206405738209214,0.39730869282176573,0.31394227101390854,0.2091532705528079,0.19749036862492184,0.23424224848438352,0.24414203647226337,0.23142605643128664,0.2124014299093241,0.21024562639792418,0.22241241315404145,0.24830869282176574,0.16494227101390854,0.06015327055280792,0.021490368624921846,0.013242248484383518,0.023142036472263372,0.03842605643128663,0.060401429909324095,0.09424562639792418,0.10641241315404144,0.029206405738209214,0.4023979628521027,0.0,14578.451703495184,11667.50397945618,7764.099590605896,7727.209145733102,0.698093520156733,53.14836824778692,-1.4177321736019555,2.6088226504049974,1.191090476803042,0.7177496193906929,3.3090921637151515e-05,54.525652007317525,53.14836824778692,53.14836824778692,1.6712707767986725,260.265675698223,0.0,1386.3084656605374,17.983258464442418,carbon
1,2,Experiment,247,0.1,Field,1910-01-01 00:00:00,yield,1910,643.1992261330511,0.0,234.59220834912375,1132.6020879861562,2831.505219965388,0.4547938463921179,83.36396792857599,109.57216472654306,0.01042761775982407,0.010414676272881469,53.460203298704585,39.37752914265513,92.83773244135972,0.0,0.00254364987572912,0.00254364987572912,0.39721468752186434,0.40087104092085124,0.37978197057590907,0.434,0.408,0.40027423983259053,0.2754151493572325,0.2173781315583634,0.210260882962306,0.22121555528103637,0.24821468752186435,0.2518710409208512,0.23078197057590907,0.258,0.18699999999999997,0.17927423983259053,0.08241514935723249,0.06537813155836342,0.09426088296230599,0.10521555528103636,0.00254364987572912,0.4463392483851057,0.0,14582.555590666447,11673.900183861471,7769.35790322132,7726.177704024866,0.8386495812901175,53.460203298704585,-4.720249558659111,-3.7386501539294876,-8.458899712588599,0.8079975252029538,3.488804928232313e-06,64.22227973078749,53.460203298704585,53.460203298704585,1.9503204941738779,252.28293305628046,0.0,1132.6020879861562,15.412047577535986,carbon
1,2,Experiment,247,0.1,Field,1911-01-01 00:00:00,yield,1911,628.7288876010119,0.0,234.57224346026015,774.4726763088177,1936.181690772044,0.24569116282266393,83.40359410939571,109.47120987026611,0.0010141056305319515,0.001003966939022873,53.444434786522834,39.30235426323549,92.74678904975832,0.0,0.023670695339603323,0.023670695339603323,0.4108871209867217,0.3930528814101863,0.3311736013011919,0.22623587501232983,0.2344078781792999,0.24201541242775457,0.22897602565448452,0.21204941800600555,0.21615414500196575,0.23051816421387852,0.26188712098672173,0.2440528814101863,0.1821736013011919,0.050235875012329845,0.013407878179299892,0.021015412427754565,0.03597602565448452,0.06004941800600555,0.10015414500196575,0.11451816421387852,0.023670695339603323,0.24160104561582169,0.0,14596.336670001763,11679.943205498434,7767.520301035878,7724.110736986642,0.7028881356067577,53.444434786522834,1.3575643766956123,1.04280279807721,2.400367174772822,1.0525449075264484,2.9030998348941507e-06,91.05598812563491,53.444434786522834,53.444434786522834,1.9872919137003608,172.16371794473775,1.2699999809265137,774.4726763088177,13.864154703056027,carbon
1,2,Experiment,247,0.1,Field,1912-01-01 00:00:00,yield,1912,447.67435207589887,0.0,234.6460390759656,194.24331432030698,485.60828580076725,0.6537935078753478,83.34306944151022,109.62435290707775,0.03997833123855231,0.039001855619426984,53.663157549839525,39.252022728779885,92.9151802786194,0.0,0.0004099010065085975,0.0004099010065085975,0.4051799204527784,0.4030875715528092,0.3729142751109636,0.434,0.3999871704315305,0.3993220956593758,0.3724404309398255,0.2810831390195282,0.20800541753297364,0.21397142760908164,0.2561799204527784,0.25408757155280925,0.2239142751109636,0.258,0.17898717043153048,0.17832209565937582,0.17944043093982548,0.1290831390195282,0.09200541753297363,0.09797142760908163,0.0004099010065085975,0.6495306746724623,0.0,14593.681504349674,11677.542313275586,7759.984943925676,7722.476270267574,0.48350447705062544,53.663157549839525,-1.5947045417043921,2.2642859466069,0.669581404902508,0.780377440747338,1.0858315605220862e-05,66.93493931904443,53.663157549839525,53.663157549839525,2.2038138459508505,122.76447428082147,0.0,194.24331432030698,3.0257223149346824,carbon
1,2,Experiment,247,0.1,Field,1913-01-01 00:00:00,yield,1913,679.7292568229477,0.0,234.75037174914044,386.6380016812865,966.5950042032166,0.40147931980275897,83.42508079883544,109.58268961040265,1.3006332769129188e-05,2.742088884453134e-06,53.62770004573191,39.241947638120834,92.86964768385275,0.0,0.0562302099653195,0.0562302099653195,0.2837778901061777,0.3187371337304272,0.30393459396542627,0.21882520159324773,0.2313412091037482,0.2394088445236501,0.22475359186906702,0.2025787800467155,0.19685592003240845,0.21082175833124836,0.13477789010617772,0.16973713373042723,0.15493459396542628,0.042825201593247736,0.010341209103748195,0.018408844523650103,0.03175359186906701,0.05057878004671551,0.08085592003240845,0.09482175833124835,0.0562302099653195,0.3934899998846668,0.0,14613.392588681822,11690.620203487675,7769.646662937409,7724.045074702312,0.7976280911968741,53.62770004573191,1.837853584093917,3.0656826192542073,4.903536203348124,0.873410565282473,2.8969485512717944e-05,84.00210251661738,53.62770004573191,53.62770004573191,2.0973095000044326,182.1769682183052,0.0,386.6380016812865,8.900936617566078,carbon
1,2,Experiment,247,0.1,Field,1914-01-01 00:00:00,yield,1914,466.5362265205443,0.0,234.52856618420765,147.42179226479448,368.5544806619861,0.738407738874646,83.34580200575738,109.48002634407139,0.0013179686888584602,0.0012914609938466796,53.59094736423477,39.19850444315833,92.7894518073931,0.0,0.011411429841915276,0.011411429841915276,0.3965651128429384,0.39002612943754805,0.3520020818657173,0.40896986441487826,0.33624555011708496,0.2553564615588295,0.24062175099368902,0.2296260397179164,0.23369893005707545,0.24089673378627668,0.2475651128429384,0.24102612943754806,0.2030020818657173,0.23296986441487827,0.11524555011708495,0.034356461558829515,0.04762175099368901,0.0776260397179164,0.11769893005707545,0.12489673378627668,0.011411429841915276,0.7337561224023589,0.0,14600.497381412799,11673.500038190312,7759.247972839956,7722.007862270762,0.504774809647407,53.59094736423477,0.8803823806259556,3.4534503548344206,4.333832735460376,0.8223322603635288,2.7713904682018054e-05,74.02825637326217,53.59094736423477,53.59094736423477,2.0907927866946343,130.34915221959847,0.0,147.42179226479448,2.8564549318835266,carbon
1,2,Experiment,247,0.1,Field,1915-01-01 00:00:00,yield,1915,512.6703559635176,0.0,234.32364834299506,455.9142763690542,1139.785690922636,0.22335149982068297,83.37292074379612,109.24078926220298,0.004938502902051367,0.004919504861159884,53.38408776147657,39.173620128656964,92.55770789013354,0.0,0.005164469182103387,0.005164469182103387,0.4012206109225065,0.3940113720761097,0.34718914136541296,0.22765129306388165,0.2381320106937036,0.24914367508592902,0.24018767184075732,0.22984515086589197,0.23438463883731045,0.24158943381358458,0.25222061092250647,0.2450113720761097,0.19818914136541296,0.051651293063881665,0.017132010693703598,0.02814367508592902,0.04718767184075731,0.07784515086589197,0.11838463883731044,0.12558943381358456,0.005164469182103387,0.22006064615246496,0.0,14604.005368147471,11670.589511228567,7755.603122846156,7720.619982424455,0.5509098789750118,53.38408776147657,-6.055159055171743,-2.9372267357292863,-8.992385790901029,0.9186850804478432,1.0462478862786223e-06,83.68235574413157,53.38408776147657,53.38408776147657,1.9033818366892281,120.61248315862802,0.0,455.9142763690542,9.687760173597239,carbon
1,2,Experiment,247,0.1,Field,1916-01-01 00:00:00,yield,1916,658.5910777794152,0.0,234.365041691945,1037.382714978519,2593.4567874462964,0.3858010036961195,83.35364992904498,109.18589432453437,0.011195408559235946,0.011188268235193947,53.35832120521753,39.155583747471994,92.51390495268953,0.0,0.02519342277578492,0.02519342277578492,0.4509886609306134,0.43477607787089756,0.3980548024577446,0.3905059946152818,0.25875961010527926,0.23914427241760816,0.21096358960566708,0.1869158593378765,0.1815573511073366,0.1904312772578369,0.3019886609306134,0.28577607787089754,0.2490548024577446,0.2145059946152818,0.03775961010527926,0.01814427241760816,0.017963589605667074,0.0349158593378765,0.06555735110733658,0.0744312772578369,0.02519342277578492,0.36068187756469133,0.0,14628.59889253026,11694.88478088981,7778.576154802439,7730.8477071793195,0.940749053178012,53.35832120521753,1.8330525574057441,1.3546131915572812,3.1876657489630253,0.9531922742159606,3.231013917406109e-06,85.02765535236159,53.35832120521753,53.35832120521753,1.8199268827710693,193.54411429799188,12.949999809265137,1037.382714978519,22.39191119037521,carbon
1,2,Experiment,247,0.1,Field,1917-01-01 00:00:00,yield,1917,647.4452025977587,0.0,234.80525350466954,529.0508869093828,1322.6272172734562,0.34415586950147836,83.3902825588916,109.58735673039608,0.0032367086619402236,0.0032200346953283818,53.75177794804658,39.165488547134956,92.91726649518154,0.0,0.0006691498182452891,0.0006691498182452891,0.3981347457719417,0.3998744827362856,0.35657661246851896,0.24001107382140308,0.24800325907382564,0.25582314839943615,0.24217661880415509,0.22131756924634038,0.2138557082380002,0.22065958075623932,0.2491347457719417,0.25087448273628565,0.20757661246851897,0.06401107382140309,0.02700325907382564,0.03482314839943615,0.04917661880415508,0.06931756924634039,0.0978557082380002,0.10465958075623931,0.0006691498182452891,0.33062724742498656,0.0,14630.497757481076,11697.062420397357,7783.144748677981,7729.177750942435,0.6251903706474904,53.75177794804658,-0.5809151290590899,-0.039390990931156195,-0.6203061199902461,0.7540672452474011,6.432244555524329e-07,59.407716407692135,53.75177794804658,53.75177794804658,2.172262194041261,177.73651074425413,0.0,529.0508869093828,11.183189536335686,carbon
1,2,Experiment,247,0.1,Field,1918-01-01 00:00:00,yield,1918,830.6837702470924,0.0,234.75285826491452,1366.7410562448313,3416.8526406120754,0.27006694866725667,83.4429184262248,109.43098364665148,9.740889728272128e-06,3.2062366908247426e-07,53.6146924231843,39.15027343597975,92.76496585916405,0.0,0.062375184159176277,0.062375184159176277,0.343048818410327,0.3013915284329866,0.27590215048881045,0.22334057692726056,0.23729542684383628,0.24441707604302715,0.22990425619036217,0.20785147565524834,0.20201406621284612,0.2161009707738667,0.19404881841032703,0.15239152843298662,0.12690215048881046,0.04734057692726057,0.01629542684383628,0.023417076043027146,0.03690425619036217,0.05585147565524834,0.08601406621284612,0.10010097077386669,0.062375184159176277,0.26267282016348076,0.0,14649.958046976326,11708.581851043775,7783.493989479082,7727.674633850017,0.9410518799832018,53.6146924231843,-7.754837609241272,-3.9868355349737814,-11.741673144215053,0.8625928376114143,1.0859056295269676e-06,82.18009794734898,53.6146924231843,53.6146924231843,1.9453640142360469,264.74606669213705,3.049999952316284,1366.7410562448313,29.300303903152102,carbon
1,2,Experiment,247,0.1,Field,1919-01-01 00:00:00,yield,1919,613.24735239438,0.0,234.9716505779799,652.5403735293492,1631.350933823374,0.8047129705680988,83.36586826427889,109.69799149563433,0.0659178364943881,0.06062297405454481,53.91383885314553,39.13261708386562,93.04645593701115,0.0,0.012178978172300688,0.012178978172300688,0.4219197624787329,0.41816220167173795,0.4088108775697645,0.434,0.408,0.423,0.37708265862727736,0.2348557507418303,0.22663951888744158,0.23650723225030446,0.27291976247873295,0.269162201671738,0.2598108775697645,0.258,0.18699999999999997,0.20199999999999999,0.18408265862727735,0.0828557507418303,0.11063951888744157,0.12050723225030445,0.012178978172300688,0.7983674387396222,0.0,14661.234444796286,11710.170109536537,7778.800620705281,7725.430616999064,0.7921333814619547,53.91383885314553,1.0222480730746524,3.4129381039931244,4.435186177067777,1.0498851616160205,2.1769208313977265e-05,86.69333871212508,53.91383885314553,53.91383885314553,2.249298489722715,185.81288371264475,0.5099999904632568,652.5403735293492,13.169853008867948,carbon
1,2,Experiment,247,0.1,Field,1920-01-01 00:00:00,yield,1920,415.6278180196731,0.0,234.57182134814894,385.00368983358715,962.5092245839683,0.5698915184182783,83.26402224428168,109.46947354990495,0.00023047768105195114,0.00019981822467524823,53.76901994087051,39.081133154102076,92.85015309497258,0.0,0.023719628461301514,0.023719628461301514,0.36569597874791443,0.38021768341301965,0.3490184406599674,0.42606275370288543,0.38801914351453076,0.3857835868260838,0.34349686811714575,0.24257641600220356,0.23064032258533998,0.23807304420851796,0.21669597874791444,0.23121768341301965,0.2000184406599674,0.25006275370288544,0.16701914351453076,0.16478358682608382,0.15049686811714574,0.09057641600220356,0.11464032258533997,0.12207304420851796,0.023719628461301514,0.5648145301079595,0.0,14631.783474469852,11696.295813501732,7773.452623882747,7723.410365603387,0.7319626700525242,53.76901994087051,-0.48935597962118893,1.7358944891698465,1.2465385095486576,1.1225143585800104,4.658748366895405e-06,106.26422308563706,53.76901994087051,53.76901994087051,2.123057172196117,138.61172056274665,0.0,385.00368983358715,8.962968154406964,carbon
1,2,Experiment,247,0.1,Field,1921-01-01 00:00:00,yield,1921,568.4197820828012,0.0,234.5804126066613,466.3508286031901,1165.8770715079752,0.3545117691549879,83.33084659589537,109.37965599705011,0.007610359914413221,0.007593652636729592,53.682068722946305,39.07574521488034,92.75781393782665,0.0,0.014429404677494099,0.014429404677494099,0.3898165913409939,0.4009471398245227,0.3710253641153273,0.2949108260543451,0.23487953662722563,0.24347703465723103,0.23137245623285443,0.21603755425627225,0.220329748264825,0.23238959563050077,0.2408165913409939,0.25194713982452266,0.22202536411532733,0.11891082605434511,0.01387953662722563,0.022477034657231026,0.03837245623285443,0.06403755425627225,0.10432974826482498,0.11638959563050076,0.014429404677494099,0.3507014025293254,0.0,14646.023496394031,11701.669572660167,7773.882367438837,7722.015965276923,0.6896299362478069,53.682068722946305,0.9790976389447246,0.5269948152442783,1.5060924541890028,0.8432065349107314,5.150465961069949e-07,80.0230468786672,53.682068722946305,53.682068722946305,2.0189203269391887,146.8862514622089,0.5099999904632568,466.3508286031901,9.488174751048257,carbon
